uniprotcode,family_name_cache,species_name_cache,membrane_name_cache,species_id,family_id,superfamily_id,classtype_id,type_id,sequence_length,sequence_length_bin
A0A0H2V857_ECOL6,Ferritin-related protein yciE,Escherichia coli,Undefined,s9,f543,sf306,c4,t2,168,100-300
APOH_HUMAN,Beta-2-glycoprotein-1 fifth domain,Homo sapiens,Secreted,s14,f574,sf334,c3,t2,345,300-500
Q3KK31_PSEPF,Transmembrane protein containing HAMP domain,Pseudomonas fluorescens,Gram-neg. inner,s290,f487,sf301,c1,t1,648,500-1000
H2L2M0_NECAM,Saposin,Necator americanus,Secreted,s512,f98,sf76,c4,t2,117,100-300
Q0MRQ4_ANCCA,Saposin,Ancylostoma caninum,Secreted,s511,f98,sf76,c4,t2,104,100-300
A7LAI8_STAAU,Endonuclease/exonuclease/phosphatase family,Staphylococcus aureus,Secreted,s38,f198,sf139,c6,t2,330,300-500
Q1CRX8_HELPH,Polyisoprenoid-binding protein,Helicobacter pylori,Gram-neg. inner,s153,f138,sf101,c3,t2,182,100-300
Q9RZE3_DEIRA,Polyketide cyclase/dehydrase and lipid transport,Deinococcus radiodurans,Undefined,s513,f498,sf138,c6,t2,268,100-300
MFGM_BOVIN,Discoidin domain,Bos taurus,Secreted,s6,f58,sf46,c3,t2,427,300-500
P102B_LUPLU,Pathogenesis-related protein Bet v I family,Lupinus luteus,Secreted,s514,f497,sf138,c6,t2,158,100-300
CETP_HUMAN,Bactericidal permeability increasing protein family,Homo sapiens,Secreted,s14,f243,sf170,c6,t2,493,300-500
YCEI_ECOLI,Polyisoprenoid-binding protein,Escherichia coli,Gram-neg. inner,s9,f138,sf101,c3,t2,191,100-300
Q9A7I7_CAUVC,Polyketide cyclase/dehydrase and lipid transport,Caulobacter crescentus,Undefined,s515,f498,sf138,c6,t2,148,100-300
Q48EL2_PSE14,Polyisoprenoid-binding protein,Pseudomonas syringae,Gram-neg. inner,s516,f138,sf101,c3,t2,193,100-300
ITA1_HUMAN,Integrin,Homo sapiens,Eykaryo. plasma,s14,f251,sf176,c11,t1,1179,1000-2000
Q9I6X0_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,444,300-500
Q9HVS0_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,484,300-500
Q9I6P8_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,421,300-500
Q9HZH0_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,421,300-500
VPU_HV1LW,Vpu protein,Human immunodeficiency virus type 1,Eykaryo. plasma,s157,f384,sf262,c11,t1,81,0-100
B3Y963_GEOSE,Cytochrome c oxidases,Bacillus stearothermophilus,Gram-pos. inner,s88,f11,sf4,c1,t1,792,500-1000
KCNK4_HUMAN,Two pore Na+ channels,Homo sapiens,Eykaryo. plasma,s14,f711,sf8,c1,t1,393,300-500
KCNK1_HUMAN,Two pore Na+ channels,Homo sapiens,Eykaryo. plasma,s14,f711,sf8,c1,t1,336,300-500
Y091_METJA,Sodium/calcium exchanger,Methanocaldococcus jannaschii,Archaebac.,s20,f635,sf387,c1,t1,302,300-500
Q9KPL5_VIBCH,Concentrative nucleoside transporter,Vibrio cholerae,Gram-neg. inner,s45,f636,sf388,c1,t1,418,300-500
GADC_ECOLI,Amino acid-Polyamine-Organocation (APC) family,Escherichia coli,Gram-neg. inner,s9,f281,sf64,c1,t1,511,500-1000
AT2A1_BOVIN,P-ATPase,Bos taurus,Endoplasm. reticulum,s6,f30,sf22,c1,t1,993,500-1000
ACHA4_HUMAN,Ligand-gated ion channel of neurotransmitter receptors,Homo sapiens,Eykaryo. plasma,s14,f22,sf14,c1,t1,627,500-1000
MGT_STAAM,Transglycosylase of penicillin-binding proteins (Glycosyltransferase family 51),Staphylococcus aureus,Gram-pos. inner,s38,f282,sf195,c11,t1,269,100-300
POLS_BFV,Alphavirus E1 glycoprotein,Barmah forest virus,Viral,s518,f510,sf109,c11,t1,1239,1000-2000
I1SB18_VIPAE,Vertebrate secretory phospholipase A2,Vipera ammodytes meridionalis,Secreted,s222,f107,sf82,c4,t2,122,100-300
GLL2_CHICK,Vertebrate defensin,Gallus gallus,Secreted,s11,f67,sf54,c3,t2,64,0-100
GH_HHV11,Juxtamembrane peptides of viral envelope glycoproteins,Human herpesvirus,Endosome,s355,f439,sf277,c7,t3,838,500-1000
HD_HUMAN,Peptides of huntingtin,Homo sapiens,Eykaryo. plasma,s14,f639,sf43,c7,t3,3142,>2000
TM14A_HUMAN,Transmembrane proteins 14,Homo sapiens,Mitochon. inner,s14,f640,sf391,c1,t1,99,0-100
TM141_HUMAN,Transmembrane protein 141,Homo sapiens,Undefined,s14,f641,sf392,c1,t1,108,100-300
HIG1A_HUMAN,Hypoxia induced protein,Homo sapiens,Mitochon. inner,s14,f642,sf393,c1,t1,93,0-100
HIG1B_HUMAN,Hypoxia induced protein,Homo sapiens,Mitochon. inner,s14,f642,sf393,c1,t1,99,0-100
TM14C_HUMAN,Transmembrane proteins 14,Homo sapiens,Mitochon. inner,s14,f640,sf391,c1,t1,112,100-300
PGFRB_HUMAN,Protein tyrosine kinases,Homo sapiens,Eykaryo. plasma,s14,f264,sf186,c11,t1,1106,1000-2000
PLAT3_HUMAN,Lecithin retinol acyltransferase,Homo sapiens,Eykaryo. plasma,s14,f643,sf488,c11,t1,162,100-300
COPT1_HUMAN,Copper transporter 1 peptides,Homo sapiens,Eykaryo. plasma,s14,f644,sf284,c7,t3,190,100-300
EAE_ECO57,Autotransporter-3,Escherichia coli,Gram-neg. outer,s9,f645,sf28,c2,t1,934,500-1000
INVA_YERPS,Autotransporter-3,Yersinia pseudotuberculosis,Gram-neg. outer,s426,f645,sf28,c2,t1,985,500-1000
FERM2_HUMAN,Pleckstrin-homology domain,Homo sapiens,Eykaryo. plasma,s14,f62,sf49,c3,t2,680,500-1000
FYUA_YERPE,Outer Membrane Receptor (OMR),Yersinia pestis,Gram-neg. outer,s299,f83,sf33,c2,t1,673,500-1000
FACE1_HUMAN,Peptidase family M48,Homo sapiens,Endoplasm. reticulum,s14,f646,sf394,c1,t1,475,300-500
ATP9_YEAST,V-type and F-type ATPases,Saccharomyces cerevisiae,Mitochon. inner,s36,f12,sf5,c1,t1,76,0-100
HPPA_THEMA,Proton-translocating pyrophosphatase,Thermotoga maritima,Gram-neg. inner,s61,f638,sf390,c1,t1,726,500-1000
GAG_MLVMS,MMLV matrix protein p15,Moloney murine leukemia virus,Endosome,s522,f648,sf42,c4,t2,538,500-1000
GAG_EIAVY,EIAV matrix protein p15,Equine infectious anemia virus,Endosome,s523,f650,sf42,c4,t2,486,300-500
GAG_RSVP,GAG M domain,Rous sarcoma virus,Viral,s524,f649,sf42,c4,t2,701,500-1000
GAG_MPMV,GAG  p10  protein,Mason-Pfizer monkey virus,Viral,s98,f647,sf42,c4,t2,657,500-1000
Q5ZSD5_LEGPH,Bacterial phosphoinositide phosphatase,Legionella pneumophila,Vacuole,s298,f652,sf278,c1,t1,912,500-1000
Q47212_ECOLX,F18-type adhesin,Escherichia coli,Secreted,s9,f651,sf230,c3,t2,300,300-500
LPXK_AQUAE,Tetraacyldisaccharide 4-kinase,Aquifex aeolicus,Gram-neg. inner,s57,f653,sf124,c5,t2,315,300-500
BIOY_LACLM,S component of vitamin uptake transporter,Lactococcus lactis,Gram-pos. inner,s162,f130,sf134,c1,t1,189,100-300
NDI1_YEAST,Pyridine nucleotide-disulphide oxidoreductase,Saccharomyces cerevisiae,Mitochon. inner,s36,f169,sf120,c5,t2,513,500-1000
MBP_MOUSE,Myelin basic protein,Mus musculus,Eykaryo. plasma,s52,f655,sf274,c4,t2,250,100-300
PGP1_CAEEL,Multidrug resistance exporter (MDR),Caenorhabditis elegans,Eykaryo. plasma,s236,f278,sf17,c1,t1,1321,1000-2000
MURG_PSEAE,Glycosyltransferase family 28,Pseudomonas aeruginosa,Gram-neg. inner,s28,f187,sf128,c5,t2,357,300-500
ATPH_PEA,V-type and F-type ATPases,Pisum sativum,Thylakoid,s185,f12,sf5,c1,t1,81,0-100
A0L5S6_MAGMM,Voltage-gated calcium and sodium channels,Magnetococcus marinus ,Gram-neg. inner,s527,f852,sf8,c1,t1,274,100-300
Q51056_NEIGO,General Bacterial Porin (GBP),Neisseria gonorrhoeae,Gram-neg. outer,s66,f42,sf31,c2,t1,327,300-500
XYLE_ECOLI,Sugar porter family,Escherichia coli,Gram-neg. inner,s9,f656,sf15,c1,t1,491,300-500
CXCR1_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,350,300-500
VP7_ROT41,Peptide of outer capsid glycoprotein VP7,Rotavirus A,Endoplasm. reticulum,s528,f659,sf277,c7,t3,326,300-500
A5VZA8_PSEP1,Glucose-selective OprB porin,Pseudomonas putida,Gram-neg. outer,s251,f658,sf31,c2,t1,447,300-500
MSCS_CALS4,Small conductance mechanosensitive ion channels,Caldanaerobacter subterraneus,Gram-pos. inner,s501,f19,sf11,c1,t1,282,100-300
CORA_METJA,CorA metal ion transporters (MIT),Methanocaldococcus jannaschii,Archaebac.,s20,f85,sf66,c1,t1,317,300-500
YADA_YERE8,Autotransporter-2 (AT-2),Yersinia enterocolitica,Gram-neg. outer,s508,f113,sf48,c2,t1,422,300-500
E8XEH9_SALT4,Formate/Nitrite transporter (FNT) family,Salmonella typhimurium,Gram-neg. inner,s495,f301,sf7,c1,t1,269,100-300
CRCM1_DROME,Calcium release-activated calcium (CRAC) channel,Drosophila melanogaster,Eykaryo. plasma,s50,f660,sf234,c1,t1,351,300-500
OMPC_SALTI,General Bacterial Porin (GBP),Salmonella typhimurium,Gram-neg. outer,s495,f42,sf31,c2,t1,378,300-500
O06796_MYCTU,Mycobacterial protein Rv1761c,Mycobacterium tuberculosis,Gram-pos. inner,s21,f473,sf287,c11,t1,127,100-300
TATC_AQUAE,TatC,Aquifex aeolicus,Gram-neg. inner,s57,f484,sf63,c1,t1,240,100-300
PLC_STAAE,Phosphatidylinositol-specific phospholipase C,Staphylococcus aureus,Secreted,s38,f167,sf118,c5,t2,312,300-500
POLG_DEN2N,Flavivirus glycoprotein,Dengue virus,Viral,s131,f147,sf109,c11,t1,3391,>2000
A3CWV0_METMJ,Signal-peptide peptidase/presenelin,Methanoculleus marisnigri,Archaebac.,s496,f485,sf244,c1,t1,301,300-500
UREI_HELPJ,Urea/amide channel,Helicobacter pylori,Gram-neg. inner,s153,f488,sf299,c1,t1,195,100-300
A8ULG6_CLOPF,"Aerolysin (n=14,S=14 or n=16,S=16)",Clostridium perfringens,Secreted,s118,f46,sf35,c2,t1,322,300-500
Q74FS9_GEOSL,Potassium transporter TrkH/TrkA complex,Geobacter sulfurreducens,Gram-neg. inner,s529,f334,sf8,c1,t1,564,500-1000
Q6XT21_9INFA,Influenza virus matrix protein 2,Influenza A virus,Viral,s51,f263,sf185,c11,t1,97,0-100
APJ_HUMAN,GPCR peptides,Homo sapiens,Eykaryo. plasma,s14,f447,sf284,c7,t3,380,300-500
Q51162_NEIME,Outer Membrane Receptor (OMR),Neisseria meningitidis,Gram-neg. outer,s24,f83,sf33,c2,t1,720,500-1000
M1E1G6_ECOLX,Multi antimicrobial extrusion (MATE) family,Neisseria gonorrhoeae,Gram-neg. inner,s66,f327,sf220,c1,t1,99,0-100
C11B2_HUMAN,Cytochrome P450,Homo sapiens,Mitochon. inner,s14,f52,sf39,c11,t1,503,500-1000
E8QGV2_HELP7,Small conductance mechanosensitive ion channels,Helicobacter pylori,Gram-neg. inner,s153,f19,sf11,c1,t1,274,100-300
TP453_TREPA,Treponema lipoprotein,Treponema pallidum,Gram-neg. outer,s531,f661,sf188,c3,t2,287,100-300
M4GGS2_SACMI,Peptidase family M48,Saccharomyces mikatae,Endoplasm. reticulum,s517,f646,sf394,c1,t1,461,300-500
DOX1_ARATH,Haem peroxidase,Arabidopsis thaliana,Endoplasm. reticulum,s246,f48,sf36,c4,t2,639,500-1000
Q9AE79_NEIME,OM adhesion protein OpcA,Neisseria meningitidis,Gram-neg. outer,s24,f37,sf240,c2,t1,252,100-300
FHAC_BORPE,"Two-partner secretion porin (n=16,S=20)",Bordetella pertussis,Gram-neg. outer,s241,f256,sf179,c2,t1,584,500-1000
CP1A1_HUMAN,Cytochrome P450,Homo sapiens,Endoplasm. reticulum,s14,f52,sf39,c11,t1,512,500-1000
PDR16_YEAST,CRAL/TRIO domain,Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f172,sf121,c5,t2,351,300-500
TATA_ECOLI,TatA/TatB family,Escherichia coli,Gram-neg. inner,s9,f370,sf63,c1,t1,89,0-100
MSBA_VIBCH,Lipid exporter family,Vibrio cholerae,Gram-neg. inner,s45,f99,sf17,c1,t1,582,500-1000
RTN4_MOUSE,Reticulon,Mus musculus,Endoplasm. reticulum,s52,f117,sf90,c11,t1,1162,1000-2000
GLFT2_MYCTU,Glycosyltransferase like family 2,Mycobacterium tuberculosis,Gram-pos. inner,s21,f482,sf199,c5,t2,637,500-1000
FDFT_HUMAN,Squalene/phytoene synthase,Homo sapiens,Endoplasm. reticulum,s14,f662,sf297,c11,t1,417,300-500
PGOX_MYXXA,Flavin containing amine oxidoreductase,Myxococcus xanthus,Gram-neg. inner,s532,f170,sf119,c11,t1,471,300-500
Q9YTC2_9INFA,Fusion peptides of hemagglutinin,Influenza A virus,Viral,s51,f208,sf277,c7,t3,566,500-1000
K1B_BUNGR,ShKT domain,Bunodosoma granuliferum,Secreted,s534,f663,sf296,c4,t2,37,0-100
K1A_STIHL,ShKT domain,Stoichactis helianthus,Secreted,s206,f663,sf296,c4,t2,35,0-100
AURE_AURAU,ShKT domain,Aurelia aurita,Secreted,s535,f663,sf296,c4,t2,84,0-100
DEFEU_ASPAM,Invertebrate and fungal defensins,Aspergillus amstelodami,Secreted,s536,f72,sf58,c6,t2,42,0-100
POLS_CHIKS,Fusion peptides of viral envelope glycoproteins,Chikungunya virus,Endosome,s533,f438,sf277,c7,t3,1248,1000-2000
CLIC1_HUMAN,Intracellular chloride channel (CLIC),Homo sapiens,Nuclear outer,s14,f664,sf131,c5,t2,241,100-300
NARU_ECOLI,Nitrate/nitrite porter,Escherichia coli,Gram-neg. inner,s9,f666,sf15,c1,t1,462,300-500
SNX11_HUMAN,PX domain,Homo sapiens,Eykaryo. plasma,s14,f70,sf57,c6,t2,270,100-300
TTPA_MOUSE,CRAL/TRIO domain,Mus musculus,Golgi,s52,f172,sf121,c5,t2,278,100-300
I4DST7_9EURY,Microbial and algal rhodopsins,Haloterrigena thermotolerans,Archaebac.,s537,f13,sf6,c1,t1,241,100-300
PRRB_PRB02,Microbial and algal rhodopsins,Gamma-proteobacterium,Gram-neg. inner,s357,f13,sf6,c1,t1,251,100-300
Q4PP54_9BACT,Microbial and algal rhodopsins,Gamma-proteobacterium,Gram-neg. inner,s357,f13,sf6,c1,t1,235,100-300
VCX1_YEAST,Sodium/calcium exchanger,Saccharomyces cerevisiae,Vacuole,s36,f635,sf387,c1,t1,411,300-500
NARK_ECOLI,Nitrate/nitrite porter,Escherichia coli,Gram-neg. inner,s9,f666,sf15,c1,t1,463,300-500
Q8GNN6_ECOLX,Capsule assembly protein Wzi,Escherichia coli,Gram-neg. outer,s9,f668,sf125,c2,t1,479,300-500
NAH_SCHPO,Sodium-proton antiporter-1 peptides,Saccharomyces cerevisiae,Eykaryo. plasma,s36,f371,sf284,c7,t3,468,300-500
ATPL_FUSNN,V-type and F-type ATPases,Fusobacterium nucleatum,Gram-neg. inner,s471,f12,sf5,c1,t1,89,0-100
BACH_NATPH,Microbial and algal rhodopsins,Natronomonas pharaonis,Archaebac.,s23,f13,sf6,c1,t1,291,100-300
O29988_ARCFU,Sodium/calcium exchanger,Archaeoglobus fulgidus,Archaebac.,s58,f635,sf387,c1,t1,394,300-500
CHAA_BACSU,Sodium/calcium exchanger,Bacillus subtilis,Gram-pos. inner,s89,f635,sf387,c1,t1,351,300-500
KDGM_DICD3,Oligogalactoronate-specific porin (KdgM),Dickeya dadantii,Gram-neg. outer,s538,f298,sf206,c2,t1,236,100-300
Q8EHE6_SHEON,Proton-dependent oligopeptide transporter (POT),Shewanella oneidensis,Gram-neg. inner,s319,f333,sf15,c1,t1,516,500-1000
Q5KYD1_GEOKA,Proton-dependent oligopeptide transporter (POT),Geobacillus kaustophilus,Gram-pos. inner,s540,f333,sf15,c1,t1,496,300-500
OSH6_YEAST,OSBP-related proteins,Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f126,sf164,c6,t2,448,300-500
PA2H1_BOTMO,Vertebrate secretory phospholipase A2,Bothrops moojeni,Secreted,s96,f107,sf82,c4,t2,138,100-300
LATH_HORSE,Bactericidal permeability increasing protein family,Equus caballus,Secreted,s142,f243,sf170,c6,t2,228,100-300
LIP_BACSP,Bacterial lipase,Bacillus sp.,Secreted,s87,f184,sf127,c5,t2,416,300-500
LP3_BOMMO,Insect hemolymph lipoprotein,Bombyx mori,Secreted,s92,f671,sf152,c3,t2,256,100-300
Q9YKL3_9FLAV,Membrane anchor domain of non-structural viral polyproteins,Dengue virus,Endoplasm. reticulum,s131,f235,sf277,c7,t3,3391,>2000
PA2BB_PSEAU,Vertebrate secretory phospholipase A2,Pseudechis australis,Secreted,s541,f107,sf82,c4,t2,118,100-300
B1YFV8_EXIS2,Microbial and algal rhodopsins,Exiguobacterium sibiricum,Gram-pos. inner,s542,f13,sf6,c1,t1,252,100-300
B9ZZP0_9BACI,Bacterial lipase,Geobacillus sp.,Secreted,s544,f184,sf127,c5,t2,389,300-500
Q5I4I3_9BACI,Bacterial lipase,Bacillus sp.,Secreted,s87,f184,sf127,c5,t2,416,300-500
LIP_STAHY,Bacterial lipase,Staphylococcus hyicus,Secreted,s543,f184,sf127,c5,t2,641,500-1000
KAB8_OLDAF,Cyclotide,Oldenlandia affinis,Secreted,s178,f148,sf112,c3,t2,31,0-100
PTGIS_DANRE,Cytochrome P450,Danio rerio,Endoplasm. reticulum,s129,f52,sf39,c11,t1,480,300-500
CP2CJ_HUMAN,Cytochrome P450,Homo sapiens,Endoplasm. reticulum,s14,f52,sf39,c11,t1,490,300-500
Q9I1Q4_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,416,300-500
Q9I4U9_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,416,300-500
G3XDA5_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,460,300-500
Q9HWK2_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,431,300-500
Q9HY38_PSEAE,Outer membrane porin (Opr),Pseudomonas aeruginosa,Gram-neg. outer,s28,f259,sf182,c2,t1,416,300-500
DPRE1_MYCTU,FAD binding domain,Mycobacterium tuberculosis,Gram-pos. inner,s21,f672,sf395,c6,t2,461,300-500
KCNKA_HUMAN,Two pore Na+ channels,Homo sapiens,Eykaryo. plasma,s14,f711,sf8,c1,t1,538,500-1000
AMPE_HUMAN,Peptidase family M1,Homo sapiens,Eykaryo. plasma,s14,f276,sf227,c11,t1,957,500-1000
OSH3_YEAST,OSBP-related proteins,Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f126,sf164,c6,t2,996,500-1000
F5L478_CALTT,Voltage-gated calcium and sodium channels,Caldalkalibacillus thermarum,Gram-pos. inner,s546,f852,sf8,c1,t1,298,100-300
TPA_RANTE,Brevinin/gaegurin,Rana temporaria,Secreted,s403,f401,sf211,c7,t3,13,0-100
PIOX_ORYSJ,Haem peroxidase,Oryza sativa,Endoplasm. reticulum,s286,f48,sf36,c4,t2,618,500-1000
A0A140NCX4_ECOBD,Drug/proton antiporter,Escherichia coli,Gram-neg. inner,s9,f125,sf15,c1,t1,454,300-500
Q93PM2_HAEDC,"OMP insertion (Bam complex) porin (n=16,S=22)",Haemophilus ducreyi,Gram-neg. outer,s473,f673,sf179,c2,t1,793,500-1000
Q5F5W8_NEIG1,"OMP insertion (Bam complex) porin (n=16,S=22)",Neisseria gonorrhoeae,Gram-neg. outer,s66,f673,sf179,c2,t1,792,500-1000
Q9WLK8_9HEPC,P7 viroporin,Hepatitis C virus,Endoplasm. reticulum,s328,f674,sf558,c1,t1,2864,>2000
MRAY_AQUAE,Transmembrane glycosyl transferase,Aquifex aeolicus,Gram-neg. inner,s57,f675,sf397,c1,t1,359,300-500
Q5JID0_THEKO,Proton glutamate symport protein,Pyrococcus kodakaraensis,Archaebac.,s263,f28,sf20,c1,t1,430,300-500
CPT1C_HUMAN,Regulatory domain of brain carnitine palmitoyltransferase,Homo sapiens,Mitochon. outer,s14,f677,sf284,c7,t3,803,500-1000
Q72IM4_THET2,Sodium-proton antiporter 1,Thermus thermophilus,Gram-neg. inner,s43,f678,sf106,c1,t1,386,300-500
DAT_DROME,Neurotransmitter: sodium symporter,Drosophila melanogaster,Eykaryo. plasma,s50,f78,sf64,c1,t1,631,500-1000
TAMA_ECOLI,"OMP insertion (Bam complex) porin (n=16,S=22)",Escherichia coli,Gram-neg. outer,s9,f673,sf179,c2,t1,577,500-1000
TKN1_RABIT,Tachykinin family,Oryctolagus cuniculus,Secreted,s25,f202,sf143,c7,t3,115,100-300
ZG16_HUMAN,Mannose-binding lectin,Homo sapiens,Secreted,s14,f679,sf398,c3,t2,167,100-300
Q9I754_PSEAE,OmpA,Pseudomonas aeruginosa,Gram-neg. outer,s28,f680,sf399,c6,t2,449,300-500
FGFR3_HUMAN,Protein tyrosine kinases,Homo sapiens,Eykaryo. plasma,s14,f264,sf186,c11,t1,806,500-1000
GLCP_STAES,Sugar porter family,Staphylococcus epidermidis,Gram-pos. inner,s295,f656,sf15,c1,t1,446,300-500
PRND_SHEEP,Signal peptides,Ovis aries,Eykaryo. plasma,s26,f56,sf256,c7,t3,178,100-300
Q1LCD8_CUPMC,Hydrophobe/amphiphile efflux-1 family,Cupriavidus metallidurans,Gram-neg. inner,s547,f24,sf16,c1,t1,1039,1000-2000
Q0ABW0_ALKEH,Voltage-gated calcium and sodium channels,Alkalilimnicola ehrlichii,Gram-neg. inner,s548,f852,sf8,c1,t1,288,100-300
E2FYL5_SCOMX,C2 domain,Psetta maxima,Secreted,s549,f60,sf45,c3,t2,129,100-300
Q9KAX3_HALH5,Multi antimicrobial extrusion (MATE) family,Bacillus halodurans,Gram-pos. inner,s550,f327,sf220,c1,t1,464,300-500
B0LJC7_SALTM,Bacterial virulence factors,Salmonella enterica,Gram-neg. inner,s269,f681,sf400,c11,t1,30,0-100
AGLB3_ARCFU,Oligosaccharyltransferase,Archaeoglobus fulgidus,Archaebac.,s58,f360,sf242,c1,t1,868,500-1000
TACY_STRPQ,Thiol-activated cytolysin,Streptococcus pyogenes,Secreted,s372,f146,sf108,c3,t2,571,500-1000
PA2HH_TRIST,Vertebrate secretory phospholipase A2,Trimeresurus stejnegeri,Secreted,s551,f107,sf82,c4,t2,137,100-300
PA2H1_BOTBZ,Vertebrate secretory phospholipase A2,Bothrops brazili,Secreted,s552,f107,sf82,c4,t2,121,100-300
Q9P4F6_TUBBO,Prokaryotic and fungi phospholipase A2,Tuber borchii,Secreted,s553,f109,sf82,c4,t2,211,100-300
STX1A_RAT,SNARE complex,Rattus norvegicus,Eykaryo. plasma,s54,f285,sf197,c11,t1,288,100-300
ACM2_HUMAN,"G-protein coupled receptors, family A",Homo sapiens,Eykaryo. plasma,s14,f14,sf6,c1,t1,466,300-500
RCE1_METMP,Glutamate-dependent intramembrane protease,Methanococcus maripaludis,Archaebac.,s117,f683,sf532,c1,t1,271,100-300
ACHA7_HUMAN,Ligand-gated ion channel of neurotransmitter receptors,Homo sapiens,Eykaryo. plasma,s14,f22,sf14,c1,t1,502,500-1000
BID_HUMAN,BH3 interacting domain (BID),Homo sapiens,Mitochon. outer,s14,f685,sf40,c11,t1,195,100-300
TRPV1_RAT,Transient receptor potential channels,Rattus norvegicus,Eykaryo. plasma,s54,f682,sf8,c1,t1,838,500-1000
M4H33_BOMMX,Bombinin,Bombina maxima,Secreted,s555,f397,sf211,c7,t3,144,100-300
OMPB1_NEIMB,General Bacterial Porin (GBP),Neisseria meningitidis,Gram-neg. outer,s24,f42,sf31,c2,t1,331,300-500
ADT2_YEAST,ADP/ATP carrier,Saccharomyces cerevisiae,Mitochon. inner,s36,f29,sf21,c1,t1,318,300-500
ADT3_YEAST,ADP/ATP carrier,Saccharomyces cerevisiae,Mitochon. inner,s36,f29,sf21,c1,t1,307,300-500
ENV_HV1SC,Juxtamembrane peptides of viral envelope glycoproteins,Human immunodeficiency virus type 1,Viral,s157,f439,sf277,c7,t3,856,500-1000
W5IDB3_LASLA,ShKT domain,Lasioglossum laticeps,Secreted,s556,f663,sf296,c4,t2,27,0-100
MELB_SALTY,Glycoside-pentoside-hexuronide:cation symporter,Salmonella typhimurium,Gram-neg. inner,s495,f687,sf15,c1,t1,476,300-500
ITAL_HUMAN,Integrin,Homo sapiens,Eykaryo. plasma,s14,f251,sf176,c11,t1,1170,1000-2000
A6ZSR0_YEAS7,Cytochrome P450,Saccharomyces cerevisiae,Endoplasm. reticulum,s36,f52,sf39,c11,t1,530,500-1000
F6XHE4_CIOIN,Voltage-sensing proton channel,Ciona intestinalis,Eykaryo. plasma,s557,f806,sf8,c1,t1,570,500-1000
ACFR2_ARATH,Eukaryotic cytochrome b561,Arabidopsis thaliana,Granule,s246,f689,sf92,c1,t1,230,100-300
LX15B_HUMAN,Lipoxygenases,Homo sapiens,Eykaryo. plasma,s14,f104,sf80,c4,t2,676,500-1000
POLG_HCVEV,P7 viroporin,Hepatitis C virus,Endoplasm. reticulum,s328,f674,sf558,c1,t1,3014,>2000
F5L3B8_CALTT,Pyridine nucleotide-disulphide oxidoreductase,Caldalkalibacillus thermarum,Gram-pos. inner,s546,f169,sf120,c5,t2,399,300-500
MMP23_RAT,ShKT domain,Rattus norvegicus,Eykaryo. plasma,s54,f663,sf296,c4,t2,391,300-500
APOA1_MOUSE,Apolipoprotein A1/A4/E,Mus musculus,Secreted,s52,f246,sf172,c4,t2,264,100-300
LPRG_MYCTU,Lipoproteins of Mycobacteria,Mycobacterium tuberculosis,Gram-pos. inner,s21,f245,sf171,c3,t2,236,100-300
FA8_PIG,Discoidin domain,Sus scrofa,Eykaryo. plasma,s56,f58,sf46,c3,t2,2133,>2000
PA2A5_TRIST,Vertebrate secretory phospholipase A2,Trimeresurus stejnegeri,Secreted,s551,f107,sf82,c4,t2,122,100-300
LOX_PSEAI,Lipoxygenases,Pseudomonas aeruginosa,Gram-neg. inner,s28,f104,sf80,c4,t2,685,500-1000
ACD11_ARATH,Glycolipid transfer protein,Arabidopsis thaliana,Eykaryo. plasma,s246,f111,sf84,c4,t2,206,100-300
CPTP_HUMAN,Glycolipid transfer protein,Homo sapiens,Eykaryo. plasma,s14,f111,sf84,c4,t2,214,100-300
CPTP_MOUSE,Glycolipid transfer protein,Mus musculus,Eykaryo. plasma,s52,f111,sf84,c4,t2,216,100-300
KPCT_MOUSE,C1 domain,Mus musculus,Eykaryo. plasma,s52,f74,sf60,c3,t2,707,500-1000
RASF5_MOUSE,C1 domain,Mus musculus,Eykaryo. plasma,s52,f74,sf60,c3,t2,413,300-500
KPCA_HUMAN,C1 domain,Homo sapiens,Eykaryo. plasma,s14,f74,sf60,c3,t2,672,500-1000
KPCT_HUMAN,C1 domain,Homo sapiens,Eykaryo. plasma,s14,f74,sf60,c3,t2,706,500-1000
